쉼터명,쉼터 종류,쉼터 유형,주소,운영시간,휴무일,운영시작일,운영종료일,설치장소,면적,이용가능인원,냉난방기,추천날씨,실내/외,Wi-Fi,충전시설,공기정화기,decimalLatitude,decimalLongitude
중화2동주민센터,한파쉼터,주민센터,서울 중랑구 봉화산로 27,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,450,200,Y,"['한파', '눈']",실내,,,,37.60202101,127.0774218
청운효자동주민센터,한파쉼터,주민센터,서울특별시 종로구 자하문로 92,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,200,50,Y,"['한파', '눈']",실내,,,,37.58409211,126.9706207
세종마을경로당,한파쉼터,노인시설,서울특별시 종로구 자하문로11길 33,평일: 10:00:00 ~ 17:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,141.9,50,Y,"['한파', '눈']",실내,,,,37.58030732,126.9699596
사직동주민센터,한파쉼터,주민센터,서울특별시 종로구 경희궁1길 15,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,400,50,Y,"['한파', '눈']",실내,,,,37.57135304,126.9705991
사직경로당,한파쉼터,노인시설,서울특별시 종로구 사직로9길 15-25 ,평일: 10:00:00 ~ 17:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,158.5,30,Y,"['한파', '눈']",실내,,,,37.57647059,126.9655817
삼청동주민센터,한파쉼터,주민센터,서울특별시 종로구 삼청로 107,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,200,50,Y,"['한파', '눈']",실내,,,,37.58500537,126.9818567
복정경로당,한파쉼터,노인시설,서울특별시 종로구 삼청로4길 22,평일: 10:00:00 ~ 17:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,200,30,Y,"['한파', '눈']",실내,,,,37.58238712,126.9821031
부암동주민센터,한파쉼터,주민센터,서울특별시 종로구 창의문로 145,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,400,50,Y,"['한파', '눈']",실내,,,,37.59241132,126.964065
신영경로당,한파쉼터,노인시설,서울특별시 종로구 세검정로6길 76-19 ,평일: 10:00:00 ~ 17:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,143.24,30,Y,"['한파', '눈']",실내,,,,37.60129236,126.9636577
평창동주민센터,한파쉼터,주민센터,서울특별시 종로구 평창문화로 65,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,200,50,Y,"['한파', '눈']",실내,,,,37.60637332,126.9683674
평창경로당,한파쉼터,노인시설,서울특별시 종로구 평창문화로 48,평일: 10:00:00 ~ 17:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,288,40,Y,"['한파', '눈']",실내,,,,37.60532972,126.9667902
무악동주민센터,한파쉼터,주민센터,서울특별시 종로구 통일로14길 36,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,400,40,Y,"['한파', '눈']",실내,,,,37.57600022,126.9581596
무악제2경로당,한파쉼터,노인시설,서울특별시 종로구 통일로 246-11 ,평일: 10:00:00 ~ 17:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,242,50,Y,"['한파', '눈']",실내,,,,37.57521309,126.9591271
교남동주민센터,한파쉼터,주민센터,서울특별시 종로구 송월길 154,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,400,40,Y,"['한파', '눈']",실내,,,,37.57191387,126.9619602
행촌경로당,한파쉼터,노인시설,서울특별시 종로구 인왕산로1길 58,평일: 10:00:00 ~ 17:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,200,50,Y,"['한파', '눈']",실내,,,,37.575398,126.9630296
가회동주민센터,한파쉼터,주민센터,서울특별시 종로구 북촌로 35,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,60,50,Y,"['한파', '눈']",실내,,,,37.58005086,126.9847891
북촌경로당,한파쉼터,노인시설,서울특별시 종로구 북촌로 20-27 ,평일: 10:00:00 ~ 17:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,103.1,30,Y,"['한파', '눈']",실내,,,,37.5788988,126.985867
구청사,한파쉼터,기타,서울특별시 종로구 종로1길 36,평일: 09:00:00 ~ 18:00:00,"일요일, 공휴일",2024-11-15,2025-03-15,,82.6,10,Y,"['한파', '눈']",실내,,,,37.57350514,126.9789883
종로1234가동주민센터,한파쉼터,주민센터,서울특별시 종로구 삼일대로30길 47,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,400,40,Y,"['한파', '눈']",실내,,,,37.57449203,126.9902334
운니경로당,한파쉼터,노인시설,서울특별시 종로구 삼일대로32길 51,평일: 10:00:00 ~ 17:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,200,50,Y,"['한파', '눈']",실내,,,,37.57563346,126.9898369
종로56가동주민센터,한파쉼터,주민센터,서울특별시 종로구 종로35가길 19,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,80,50,Y,"['한파', '눈']",실내,,,,37.57206117,127.0050313
종로56가경로당,한파쉼터,노인시설,서울특별시 종로구 종로35가길 19,평일: 10:00:00 ~ 17:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,105.6,30,Y,"['한파', '눈']",실내,,,,37.57206117,127.0050313
이화동주민센터,한파쉼터,주민센터,서울특별시 종로구 이화장길 33,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,400,50,Y,"['한파', '눈']",실내,,,,37.57697973,127.0043465
이화경로당,한파쉼터,노인시설,서울특별시 종로구 이화장1나길 15,평일: 10:00:00 ~ 17:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,174.9,30,Y,"['한파', '눈']",실내,,,,37.57773339,127.0067521
혜화동주민센터,한파쉼터,주민센터,서울특별시 종로구 혜화로 12,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,400,30,Y,"['한파', '눈']",실내,,,,37.58685154,127.0006231
유림경로당,한파쉼터,노인시설,서울특별시 종로구 성균관로5길 25-13 ,평일: 10:00:00 ~ 17:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,178.32,44,Y,"['한파', '눈']",실내,,,,37.58448892,126.9969032
창신1동주민센터,한파쉼터,주민센터,서울특별시 종로구 지봉로 8-6 ,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,400,30,Y,"['한파', '눈']",실내,,,,37.57071856,127.0163431
당고개경로당,한파쉼터,노인시설,서울특별시 종로구 종로53길 29,평일: 10:00:00 ~ 17:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,100,20,Y,"['한파', '눈']",실내,,,,37.57368801,127.0132067
창신2동주민센터,한파쉼터,주민센터,서울특별시 종로구 창신길 62,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,120,30,Y,"['한파', '눈']",실내,,,,37.57445049,127.010871
창인경로당,한파쉼터,노인시설,서울특별시 종로구 낙산성곽동길 70-3 ,평일: 10:00:00 ~ 17:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,120,30,Y,"['한파', '눈']",실내,,,,37.57871298,127.0089212
창신3동주민센터,한파쉼터,주민센터,서울특별시 종로구 지봉로 87,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,400,50,Y,"['한파', '눈']",실내,,,,37.57802956,127.0145586
온고회경로당,한파쉼터,노인시설,서울특별시 종로구 지봉로13길 14,평일: 10:00:00 ~ 17:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,280,50,Y,"['한파', '눈']",실내,,,,37.57894831,127.0144675
숭인1동주민센터,한파쉼터,주민센터,서울특별시 종로구 지봉로 86,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,120,30,Y,"['한파', '눈']",실내,,,,37.57782273,127.0156281
숭인상록경로당,한파쉼터,노인시설,서울특별시 종로구 지봉로 86,평일: 10:00:00 ~ 17:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,244,31,Y,"['한파', '눈']",실내,,,,37.57782273,127.0156281
흥인경로당,한파쉼터,노인시설,서울특별시 종로구 숭인동길 78-8 ,평일: 10:00:00 ~ 17:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,43.9,15,Y,"['한파', '눈']",실내,,,,37.57825299,127.0221861
숭인2동주민센터,한파쉼터,주민센터,서울특별시 종로구 종로65길 10,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,256.56,43,Y,"['한파', '눈']",실내,,,,37.57487529,127.0199617
소공동 주민센터,한파쉼터,주민센터,서울특별시 중구 남대문로1길 31-5 ,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,136.43,41,Y,"['한파', '눈']",실내,,,,37.56242289,126.9770419
회현체육센터,한파쉼터,체육시설,서울특별시 중구 퇴계로12길 78,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,80,10,Y,"['한파', '눈']",실내,,,,37.55603157,126.9816378
회현동 주민센터,한파쉼터,주민센터,서울특별시 중구 퇴계로8길 46,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,885.18,200,Y,"['한파', '눈']",실내,,,,37.55728611,126.9793555
회현경로당,한파쉼터,노인시설,서울특별시 중구 퇴계로12길 89,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,286,40,Y,"['한파', '눈']",실내,,,,37.5558335,126.9819677
명동 주민센터,한파쉼터,주민센터,서울특별시 중구 퇴계로20길 3,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,189.09,20,Y,"['한파', '눈']",실내,,,,37.5600479,126.9858184
명동경로당,한파쉼터,노인시설,서울특별시 중구 퇴계로20길 25-26 ,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,655.1,80,Y,"['한파', '눈']",실내,,,,37.55898217,126.9863488
필동주민센터,한파쉼터,주민센터,서울특별시 중구 퇴계로36길 42,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,943.68,30,Y,"['한파', '눈']",실내,,,,37.56015769,126.9955974
필동경로당,한파쉼터,노인시설,서울특별시 중구 필동로 11,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,201,50,Y,"['한파', '눈']",실내,,,,37.56046918,126.9962126
장충경로당,한파쉼터,노인시설,서울특별시 중구 동호로25길 38,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,236.46,40,Y,"['한파', '눈']",실내,,,,37.55942245,127.0015614
공원장충경로당,한파쉼터,노인시설,서울특별시 중구 동호로 257-8 ,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,425.76,50,Y,"['한파', '눈']",실내,,,,37.55850005,127.0038146
장충동 주민센터,한파쉼터,주민센터,서울특별시 중구 장충단로8길 22,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,60,18,Y,"['한파', '눈']",실내,,,,37.56190715,127.0078401
중구 구민회관,한파쉼터,기타,서울특별시 중구 을지로39길 40,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,105,11,Y,"['한파', '눈']",실내,,,,37.5689855,127.0057956
중구청 ,한파쉼터,기타,서울특별시 중구 창경궁로 17,평일: 09:00:00 ~ 18:00:00,"일요일, 공휴일",2024-11-15,2025-03-15,,50,15,Y,"['한파', '눈']",실내,,,,37.56412015,126.9980097
묵정경로당,한파쉼터,노인시설,서울특별시 중구 퇴계로45길 32-12 ,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,195.17,50,Y,"['한파', '눈']",실내,,,,37.56368166,126.9998022
광희경로당,한파쉼터,노인시설,서울특별시 중구 퇴계로 303-9 ,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,254.12,30,Y,"['한파', '눈']",실내,,,,37.56446028,127.005037
광희동 주민센터,한파쉼터,주민센터,서울특별시 중구 퇴계로 303-9 ,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,225.06,30,Y,"['한파', '눈']",실내,,,,37.56446028,127.005037
을지경로당,한파쉼터,노인시설,서울특별시 중구 을지로 186-14 ,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,204.65,45,Y,"['한파', '눈']",실내,,,,37.56603109,126.9987974
을지로동 주민센터,한파쉼터,주민센터,서울특별시 중구 충무로9길 20,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,30,10,Y,"['한파', '눈']",실내,,,,37.56701313,126.9913203
충무스포츠센터,한파쉼터,체육시설,서울특별시 중구 퇴계로 387,평일: 06:00:00 ~ 22:00:00,"일요일, 공휴일",2024-11-15,2025-03-15,,130,27,Y,"['한파', '눈']",실내,,,,37.56594097,127.0147909
충무아트센터,한파쉼터,기타,서울특별시 중구 퇴계로 387,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,130,27,Y,"['한파', '눈']",실내,,,,37.56594097,127.0147909
신당누리도서관,한파쉼터,문화시설,서울특별시 중구 다산로33길 3,평일: 09:00:00 ~ 22:00:00,"일요일, 공휴일",2024-11-15,2025-03-15,,468,117,Y,"['한파', '눈']",실내,,,,37.56203798,127.0144679
신당동 주민센터,한파쉼터,주민센터,서울특별시 중구 다산로33길 3,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,550,50,Y,"['한파', '눈']",실내,,,,37.56203798,127.0144679
신당경로당,한파쉼터,노인시설,서울특별시 중구 다산로29길 10,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,662.9,37,Y,"['한파', '눈']",실내,,,,37.56107349,127.01352
신일경로당,한파쉼터,노인시설,서울특별시 중구 청구로 121,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,577.7,50,Y,"['한파', '눈']",실내,,,,37.56260867,127.0102068
가온도서관,한파쉼터,문화시설,서울특별시 중구 동호로14길 18,평일: 09:00:00 ~ 22:00:00,"일요일, 공휴일",2024-11-15,2025-03-15,,966,241,Y,"['한파', '눈']",실내,,,,37.55638543,127.0108377
다산성곽도서관,한파쉼터,문화시설,서울특별시 중구 동호로17길 173,평일: 09:00:00 ~ 22:00:00,"일요일, 공휴일",2024-11-15,2025-03-15,,975,243,Y,"['한파', '눈']",실내,,,,37.55167128,127.0043996
신당종합사회복지관,한파쉼터,복지회관,서울특별시 중구 동호로11길 22,평일: 09:00:00 ~ 21:00:00,"일요일, 공휴일",2024-11-15,2025-03-15,,97.26,50,Y,"['한파', '눈']",실내,,,,37.55436136,127.0095231
다산경로당,한파쉼터,노인시설,서울특별시 중구 동호로12길 97,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,452,30,Y,"['한파', '눈']",실내,,,,37.55949942,127.0121299
장수경로당,한파쉼터,노인시설,서울특별시 중구 동호로11다길 18,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,444,30,Y,"['한파', '눈']",실내,,,,37.55193803,127.0070687
충현경로당,한파쉼터,노인시설,서울특별시 중구 동호로17나길 5-4 ,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,284,30,Y,"['한파', '눈']",실내,,,,37.55447603,127.0057705
다산동 주민센터,한파쉼터,주민센터,서울특별시 중구 동호로15길 50,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,85,30,Y,"['한파', '눈']",실내,,,,37.55433289,127.0082945
약수동 커뮤니티센터(악수터),한파쉼터,기타,서울특별시 중구 다산로 94,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,45,11,Y,"['한파', '눈']",실내,,,,37.55261553,127.0090894
"중구시설관리공단 , 2층 출입구 휴게공간",한파쉼터,기타,서울특별시 중구 동호로8다길 22,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,60,10,Y,"['한파', '눈']",실내,,,,37.5523023,127.0133438
남산타운어린이도서관,한파쉼터,기타,서울특별시 중구 다산로 32,평일: 09:00:00 ~ 22:00:00,"일요일, 공휴일",2024-11-15,2025-03-15,,274,68,Y,"['한파', '눈']",실내,,,,37.54715055,127.0057062
약수노인종합복지관,한파쉼터,복지회관,서울특별시 중구 다산로6길 11,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,76,20,Y,"['한파', '눈']",실내,,,,37.55247063,127.0093304
약수경로당,한파쉼터,노인시설,서울특별시 중구 다산로10길 10-12 ,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,177,70,Y,"['한파', '눈']",실내,,,,37.55318253,127.0101329
동호경로당,한파쉼터,노인시설,서울특별시 중구 동호로8길 42-22 ,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,144,60,Y,"['한파', '눈']",실내,,,,37.55240964,127.0130269
약수동주민센터,한파쉼터,주민센터,서울특별시 중구 다산로 92,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,"1,317.00",200,Y,"['한파', '눈']",실내,,,,37.55247345,127.0089948
청송경로당,한파쉼터,노인시설,서울특별시 중구 청구로1길 23,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,83.85,30,Y,"['한파', '눈']",실내,,,,37.55853588,127.0184475
삼성경로당,한파쉼터,노인시설,서울특별시 중구 청구로1길 23,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,240,40,Y,"['한파', '눈']",실내,,,,37.55853588,127.0184475
대양경로당,한파쉼터,노인시설,서울특별시 중구 동호로10길 30,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,96.36,30,Y,"['한파', '눈']",실내,,,,37.5551916,127.0163594
청구동주민센터,한파쉼터,주민센터,서울특별시 중구 청구로3길 55,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,50,20,Y,"['한파', '눈']",실내,,,,37.55706761,127.0146854
청구경로당,한파쉼터,노인시설,서울특별시 중구 청구로3길 69,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,130.64,50,Y,"['한파', '눈']",실내,,,,37.55652732,127.0143367
유락종합사회복지관,한파쉼터,복지회관,서울특별시 중구 퇴계로 460,평일: 09:00:00 ~ 21:00:00,"일요일, 공휴일",2024-11-15,2025-03-15,,76,30,Y,"['한파', '눈']",실내,,,,37.56509159,127.0227851
신당5동주민센터,한파쉼터,주민센터,서울특별시 중구 다산로44길 85,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,251.3,30,Y,"['한파', '눈']",실내,,,,37.5651269,127.0218661
유락경로당,한파쉼터,노인시설,서울특별시 중구 퇴계로90길 42,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,71.26,40,Y,"['한파', '눈']",실내,,,,37.56343658,127.0216355
신당5동경로당,한파쉼터,노인시설,서울특별시 중구 다산로42길 53,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,71.14,40,Y,"['한파', '눈']",실내,,,,37.56434863,127.0192002
어울림도서관,한파쉼터,문화시설,서울특별시 중구 다산로38길 66-35 ,평일: 09:00:00 ~ 22:00:00,"일요일, 공휴일",2024-11-15,2025-03-15,,299,74,Y,"['한파', '눈']",실내,,,,37.56172254,127.0189303
동화동주민센터,한파쉼터,주민센터,서울특별시 중구 다산로36길 100,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,100,50,Y,"['한파', '눈']",실내,,,,37.55998237,127.0194224
동화경로당,한파쉼터,노인시설,서울특별시 중구 청구로 64,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,105,30,Y,"['한파', '눈']",실내,,,,37.55996016,127.015451
현대아파트경로당,한파쉼터,노인시설,서울특별시 중구 다산로36길 109,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,102,40,Y,"['한파', '눈']",실내,,,,37.56050413,127.0229704
푸르지오경로당,한파쉼터,노인시설,서울특별시 중구 다산로36길 110,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,119,50,Y,"['한파', '눈']",실내,,,,37.55986467,127.0190343
청구e편한세상경로당,한파쉼터,노인시설,서울특별시 중구 청구로 64,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,128,50,Y,"['한파', '눈']",실내,,,,37.55996016,127.015451
동화동구립경로당,한파쉼터,노인시설,서울특별시 중구 퇴계로80길 52,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,138,70,Y,"['한파', '눈']",실내,,,,37.5632161,127.0173196
황학동주민센터,한파쉼터,주민센터,서울특별시 중구 난계로11길 52,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,330,30,Y,"['한파', '눈']",실내,,,,37.56748579,127.0214192
SH황학롯데캐슬경로당,한파쉼터,노인시설,서울특별시 중구 청계천로 400,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,264.46,30,Y,"['한파', '눈']",실내,,,,37.57081055,127.0214639
황중경로당,한파쉼터,노인시설,서울특별시 중구 난계로11길 37,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,257.04,35,Y,"['한파', '눈']",실내,,,,37.56667529,127.021745
손기정문화체육센터,한파쉼터,체육시설,서울특별시 중구 손기정로 101,평일: 06:00:00 ~ 21:50:00,"일요일, 공휴일",2024-11-15,2025-03-15,,"1,271.00",73,Y,"['한파', '눈']",실내,,,,37.5554795,126.9648157
손기정어린이도서관,한파쉼터,기타,서울특별시 중구 손기정로 101,평일: 09:00:00 ~ 22:00:00,"일요일, 공휴일",2024-11-15,2025-03-15,,445,111,Y,"['한파', '눈']",실내,,,,37.5554795,126.9648157
손기정문화도서관,한파쉼터,기타,서울특별시 중구 손기정로 101,평일: 09:00:00 ~ 22:00:00,"일요일, 공휴일",2024-11-15,2025-03-15,,"2,944.00",73,Y,"['한파', '눈']",실내,,,,37.5554795,126.9648157
중림종합사회복지관,한파쉼터,복지회관,서울특별시 중구 서소문로6길 16,평일: 09:00:00 ~ 20:00:00,"일요일, 공휴일",2024-11-15,2025-03-15,,30,30,Y,"['한파', '눈']",실내,,,,37.55943026,126.9662595
중림동주민센터,한파쉼터,주민센터,서울특별시 중구 중림로8길 24,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,49.54,30,Y,"['한파', '눈']",실내,,,,37.55764079,126.9662663
충정경로당(임대),한파쉼터,노인시설,서울특별시 중구 중림로4길 41,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,69,30,Y,"['한파', '눈']",실내,,,,37.55706904,126.9648211
삼성사이버경로당,한파쉼터,노인시설,서울특별시 중구 중림로 10,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,227,70,Y,"['한파', '눈']",실내,,,,37.55892666,126.9643209
중림경로당,한파쉼터,노인시설,서울특별시 중구 손기정로 101-5 ,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,119.81,30,Y,"['한파', '눈']",실내,,,,37.55684191,126.9660853
후암동 주민센터,한파쉼터,주민센터,서울특별시 용산구 후암로 32-6 ,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2025-01-27,2025-03-15,,658,80,Y,"['한파', '눈']",실내,,,,37.54869884,126.9781522
양짓말 경로당,한파쉼터,노인시설,서울특별시 용산구 후암로13가길 25,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,340,100,Y,"['한파', '눈']",실내,,,,37.54831836,126.9763669
용산2가동 주민센터,한파쉼터,주민센터,서울특별시 용산구 신흥로 90,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2025-01-27,2025-03-15,,392,100,Y,"['한파', '눈']",실내,,,,37.54611267,126.9855836
용암 경로당,한파쉼터,노인시설,서울특별시 용산구 신흥로3가길 21-7 ,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,314,90,Y,"['한파', '눈']",실내,,,,37.54101948,126.9846906
남영동 주민센터,한파쉼터,주민센터,서울특별시 용산구 두텁바위로 25,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2025-01-27,2025-03-15,,264,66,Y,"['한파', '눈']",실내,,,,37.54581642,126.9748227
뉴월드호텔(야간 한파쉼터),한파쉼터,기타,서울특별시 용산구 한강대로84길 21-13 ,평일: 16:00:00 ~ 23:59:00,"일요일, 공휴일",2024-11-15,2025-03-15,,500,20,Y,"['한파', '눈']",실내,,,,37.54430075,126.9735265
남영경로당,한파쉼터,노인시설,서울특별시 용산구 한강대로72길 21-15 ,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,119.6,30,Y,"['한파', '눈']",실내,,,,37.54128231,126.9743515
청파동 주민센터,한파쉼터,주민센터,서울특별시 용산구 청파로49길 6,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2025-01-27,2025-03-15,,"2,136.00",50,Y,"['한파', '눈']",실내,,,,37.5454791,126.9698731
청파2동 경로당,한파쉼터,노인시설,서울특별시 용산구 청파로49길 34,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,203,30,Y,"['한파', '눈']",실내,,,,37.54547243,126.9685019
원효1동 경로당,한파쉼터,노인시설,서울특별시 용산구 백범로 329,평일: 09:00:00 ~ 18:00:00,"토요일, 일요일, 공휴일",2024-11-15,2025-03-15,,100,30,Y,"['한파', '눈']",실내,,,,37.5389038,126.9650122
